Wall time,Step,Value
1720483980.1347852,1306,1.4250557569539524e-06
1720484464.8300436,1310,1.390071133755555e-06
1720484708.424656,1312,1.6142175809363835e-06
1720484829.3393435,1313,1.3337014479475329e-06
1720485075.6417296,1315,1.3480101870300132e-06
1720485197.6645916,1316,1.3509818472812185e-06
1720485561.8779476,1319,1.3498597581929062e-06
1720485683.207531,1320,1.3261816320664366e-06
1720486293.8144476,1325,1.4022535879121278e-06
1720486416.3232965,1326,1.3054110468146973e-06
1720486537.7230637,1327,1.4788076896365965e-06
1720486660.837711,1328,1.5046288126541185e-06
1720486904.9140704,1330,1.288160319745657e-06
1720487149.7502313,1332,1.3172132184990915e-06
1720487272.047698,1333,1.438375306861417e-06
1720487395.3332477,1334,1.3631945421366254e-06
1720487517.8697374,1335,1.4111853943177266e-06
1720487639.665327,1336,1.3820783806295367e-06
1720487762.5820365,1337,1.6251316310444963e-06
1720488129.104657,1340,1.4446547993429704e-06
1720488496.0599647,1343,1.4228872942112503e-06
1720488738.8515906,1345,1.3202210311646922e-06
1720489101.444934,1348,1.3768898270427599e-06
1720489221.4528964,1349,1.298312326980522e-06
1720489342.788976,1350,1.466006324335467e-06
1720489463.2649226,1351,1.6356873402401106e-06
1720489946.4756374,1355,1.3212593330536038e-06
1720490432.697247,1359,1.4805705177423079e-06
1720490677.461136,1361,1.342145537819306e-06
1720490800.020544,1362,1.3402039940046961e-06
1720491283.6351023,1366,1.3257108548714314e-06
1720491405.8440318,1367,1.418035822098318e-06
1720491772.6789565,1370,1.469752419325232e-06
1720492138.9219332,1373,1.2688192327914294e-06
1720492379.8337843,1375,1.6323643876603455e-06
1720492620.8098938,1377,1.2911438034279854e-06
1720492747.1534162,1378,1.2626186389752547e-06
1720492873.6562238,1379,1.2654509191634133e-06
1720493252.760098,1382,1.273624775421922e-06
1720493501.5222235,1384,1.3726782981393626e-06
1720493626.6657894,1385,1.37956385515281e-06
1720493876.7210197,1387,1.4642681662735413e-06
1720494002.320705,1388,1.5124994661164237e-06
1720494127.9011884,1389,1.5846276255615521e-06
1720494377.8729637,1391,1.2358032108750194e-06
1720494502.971506,1392,1.2938892268721247e-06
1720494875.8188615,1395,1.4988878547228524e-06
1720495498.5928564,1400,1.3177645996620413e-06
1720496994.5387247,1412,1.283312030864181e-06
1720497119.0052168,1413,1.2930595403304324e-06
1720497243.808063,1414,1.3008248060941696e-06
1720497369.1683192,1415,1.2892136282971478e-06
1720497868.6035793,1419,1.5021096260170452e-06
1720498236.370111,1422,1.3236610811873106e-06
1720498358.568532,1423,1.3268811471789377e-06
1720498605.3926828,1425,1.3034106132181478e-06
1720498728.6128247,1426,1.4484556913885172e-06
1720498852.2431102,1427,1.0840535651368555e-06
1720498976.0476885,1428,1.0624461310726474e-06
1720499466.0721333,1432,1.051683852892893e-06
1720499588.2674813,1433,1.0619836530167959e-06
1720499710.5581248,1434,1.0645583188306773e-06
1720499956.592947,1436,1.0445868383612833e-06
1720500079.7555275,1437,1.0609314813336823e-06
1720500205.0988808,1438,1.0622806030369247e-06
1720500453.1186647,1440,1.1033503142243717e-06
1720500698.911301,1442,1.1026531865354627e-06
1720501427.0540223,1448,1.103154545489815e-06
1720501669.170562,1450,1.0996783430528012e-06
1720502277.1703157,1455,1.0640543450790574e-06
1720502397.4811554,1456,1.142958694799745e-06
1720503492.1176176,1465,1.1243139397265622e-06
1720503614.93071,1466,1.0783763855215511e-06
1720504098.55772,1470,1.0598141670925543e-06
1720504586.3361285,1474,1.0482783636689419e-06
1720504949.3152242,1477,1.1500354730742401e-06
1720505312.5773957,1480,1.0881814205276896e-06
1720505433.9807825,1481,1.0975217037412222e-06
1720505554.8384054,1482,1.1055664117520791e-06
1720505922.561409,1485,1.0560193004494067e-06
1720506044.3896155,1486,1.0872447546717012e-06
1720506412.4349787,1489,1.078972672985401e-06
1720506650.545192,1491,1.0555979770288104e-06
1720506771.5419152,1492,1.0839695505637792e-06
1720506892.0678394,1493,1.082196035895322e-06
1720507731.5123894,1500,1.0731108659456368e-06
1720507848.4126737,1501,1.053275695994671e-06
1720507964.9995537,1502,1.079895241673512e-06
1720508082.5318785,1503,1.0777391707961215e-06
1720508317.496792,1505,1.0650579724824638e-06
1720508434.5447373,1506,1.0586691132630222e-06
1720508550.9941535,1507,1.1105918247267255e-06
1720508668.6998446,1508,1.1704278222168796e-06
1720508786.3733203,1509,1.0720777936512604e-06
1720508903.6308832,1510,1.0498675919734524e-06
1720509021.0914507,1511,1.049942511599511e-06
1720509138.7285123,1512,1.0653013760020258e-06
1720509256.7259183,1513,1.0545526265559602e-06
1720509607.9759097,1516,1.0537588650549878e-06
1720509845.5393672,1518,1.0537011121414253e-06
1720510436.3887272,1523,1.090142291104712e-06
1720510554.9505837,1524,1.0808357728819828e-06
1720510673.204836,1525,1.0989749625878176e-06
1720510911.7112525,1527,1.0787330211314838e-06
1720511759.355189,1534,1.1046817007809295e-06
1720512002.332223,1536,1.0467223319210461e-06
1720512606.5218816,1541,1.0985943390551256e-06
1720512727.0609744,1542,1.037757215271995e-06
1720513210.8896582,1546,1.0987893119818182e-06
1720513452.129536,1548,1.0632403473209706e-06
1720513572.622661,1549,1.042092549141671e-06
1720513813.0314386,1551,1.1038052889489336e-06
1720513936.4131887,1552,1.0721290664150729e-06
1720514180.0162392,1554,1.0626376933942083e-06
1720514302.2939665,1555,1.026692871164414e-06
1720515030.2931118,1561,1.087267719412921e-06
1720515151.1044185,1562,1.0334391618016525e-06
1720515271.2017617,1563,1.0437934179208241e-06
1720515878.5931287,1568,1.1043130143661983e-06
1720515999.446762,1569,1.0682464335332043e-06
1720517091.5408084,1578,1.0525909601710737e-06
1720517213.1582818,1579,1.055312282005616e-06
1720517576.0605533,1582,1.0246087640553014e-06
1720517696.622085,1583,1.0263240710628452e-06
1720517817.1626527,1584,1.1256211109866854e-06
1720518057.3040562,1586,1.0192160289079766e-06
1720518297.0077581,1588,9.535496587886882e-07
1720518537.01111,1590,9.495673793935566e-07
1720518899.3713398,1593,9.571180044076755e-07
1720519020.6937847,1594,9.55677819547418e-07
1720519259.9411802,1596,9.534720106785244e-07
1720519380.678287,1597,9.664014442023472e-07
1720519621.8510978,1599,9.49113939441304e-07
1720519864.8637161,1601,9.630828117224155e-07
1720519986.9056165,1602,9.550670938551775e-07
1720520229.7034516,1604,9.650186711951392e-07
1720520350.3605597,1605,9.560218359183636e-07
1720520834.8482013,1609,9.77577656158246e-07
1720520956.2210016,1610,9.635568858357146e-07
1720521198.6332228,1612,9.539078291709302e-07
1720521321.0062761,1613,9.641163387641427e-07
1720521442.7184856,1614,9.572366934662568e-07
1720521563.8625348,1615,9.747755029820837e-07
1720521924.8214195,1618,9.639502422942314e-07
1720522044.53349,1619,9.544000931782648e-07
1720522164.7997355,1620,9.672392025095178e-07
1720522647.2244968,1624,9.551364428261877e-07
1720522887.088724,1626,9.601081956134294e-07
1720523008.9950593,1627,9.680809398560086e-07
1720523129.3983526,1628,9.667627409726265e-07
1720523370.9457338,1630,9.562970717524877e-07
1720523612.2043087,1632,9.56172357291507e-07
1720523851.5391605,1634,9.5568520919187e-07
1720524093.2753634,1636,9.49677087191958e-07
1720524214.5308251,1637,9.550066124575096e-07
1720524335.3927958,1638,9.63491402217187e-07
1720524574.7251666,1640,9.527398674435972e-07
1720524694.0397182,1641,9.566194876242662e-07
1720524814.8670049,1642,9.536265679344069e-07
1720524934.4906719,1643,9.501387694399455e-07
1720525053.5269752,1644,9.505731668468798e-07
1720525173.6928003,1645,9.69357415669947e-07
1720525413.8512871,1647,9.472328770243621e-07
1720525533.434822,1648,9.613941074348986e-07
1720525893.3628685,1651,9.856584028966608e-07
1720526012.6552155,1652,9.542593488731654e-07
1720526252.623314,1654,9.525895166007103e-07
1720526372.6335974,1655,9.486419116910838e-07
1720526736.8266008,1658,9.527761903882492e-07
1720526859.156656,1659,9.629995929572033e-07
1720526979.3935647,1660,9.611410405341303e-07
1720527100.3886833,1661,9.58333089329244e-07
1720527480.3491406,1664,9.555088809065637e-07
1720527988.8326695,1668,9.510760605735413e-07
1720528235.7718089,1670,9.646566923038336e-07
1720528355.9998562,1671,9.495486210653326e-07
1720528476.3981092,1672,9.505621392236208e-07
1720528837.9136164,1675,9.680669563749689e-07
1720528957.7053318,1676,9.611438827050733e-07
1720529197.2915723,1678,9.461028298574092e-07
1720529700.618106,1682,9.52784432683984e-07
1720529827.788187,1683,9.478207516622206e-07
1720529955.5292535,1684,9.529505291538953e-07
1720530082.8356903,1685,9.580838877809583e-07
1720530338.5610752,1687,9.526295343675883e-07
1720530850.288225,1691,9.42761971600703e-07
1720530978.7884972,1692,9.459919851906307e-07
1720531234.8137774,1694,9.535854132991517e-07
1720531363.8843024,1695,9.361853017253452e-07
1720531493.1968231,1696,9.568090035827481e-07
1720531622.2795072,1697,9.531105433779885e-07
1720531877.4072258,1699,9.466244819122949e-07
1720532261.6743636,1702,9.440742019251047e-07
1720532390.1240118,1703,9.452876952309452e-07
1720532518.6873226,1704,9.477359981246991e-07
1720532648.1540017,1705,9.435502761334646e-07
1720532778.507318,1706,9.585656925992225e-07
1720533164.5531406,1709,9.35003129143297e-07
1720533294.8282077,1710,9.508820539849694e-07
1720533938.3836164,1715,9.39379333431134e-07
1720534195.3470592,1717,9.351190328743542e-07
1720534323.3260944,1718,9.598916221875697e-07
1720534451.6244094,1719,9.363388926431071e-07
1720534970.1373794,1723,9.403066769664292e-07
1720535354.3544588,1726,9.399643658980494e-07
1720535610.3452313,1728,9.495136623627332e-07
1720535995.1553109,1731,9.388565445078711e-07
1720536122.2833493,1732,9.456462635171192e-07
1720536251.1328394,1733,9.501615068074898e-07
1720536380.000662,1734,9.383456927025691e-07
1720536509.3952584,1735,9.450201332583674e-07
1720536767.497761,1737,9.395993174621253e-07
1720536897.6723113,1738,9.495155381955556e-07
1720537026.2421846,1739,9.37941024403699e-07
1720537411.1282742,1742,9.563525509292958e-07
1720537540.8943906,1743,9.42683527682675e-07
1720537800.7955313,1745,9.385073553858092e-07
1720537930.1126447,1746,9.525929840492608e-07
1720538059.0896935,1747,9.559354339216952e-07
1720538444.7972717,1750,9.036566552822478e-07
1720538701.6931255,1752,9.097470297092514e-07
1720538832.5778844,1753,9.026700240610808e-07
1720538962.341627,1754,8.957372870099789e-07
1720539091.209936,1755,9.030939054355258e-07
1720539980.9856973,1762,9.053337635123171e-07
1720540104.476912,1763,9.019682920552441e-07
1720540468.1371539,1766,9.16113037874311e-07
1720541074.4872015,1771,9.011491783894598e-07
1720541560.1353316,1775,9.006889740703627e-07
1720541799.0902708,1777,9.044094326782215e-07
1720542280.6543891,1781,9.005834158415382e-07
1720542408.5898957,1782,9.062950994120911e-07
1720542665.5300791,1784,9.034349091052718e-07
1720543177.901507,1788,9.126391660174704e-07
1720543307.0855334,1789,8.997812983579934e-07
1720543438.6555448,1790,8.985151112028689e-07
1720543721.9001021,1792,9.042008173310023e-07
1720543851.1369662,1793,9.132930927080452e-07
1720543979.5578704,1794,8.961716844169132e-07
1720544496.5210118,1798,9.124549364969425e-07
1720544749.6725276,1800,9.049430218510679e-07
1720545005.5541115,1802,9.049818459061498e-07
1720545263.2163067,1804,8.973752869678719e-07
1720545393.350205,1805,9.045638194038474e-07
1720545649.4808564,1807,9.000692671179422e-07
1720546162.6715937,1811,8.991103754851792e-07
1720546420.0222704,1813,8.998222256195731e-07
1720546548.243421,1814,9.104441573981603e-07
1720546932.0562484,1817,8.963484674495703e-07
1720547314.733367,1820,8.991593745122373e-07
1720547828.4720948,1824,8.970290537035908e-07
1720548084.5199072,1826,9.05192109712516e-07
1720548212.0953808,1827,8.96155427199119e-07
1720548594.4162672,1830,9.030705996337929e-07
1720549105.2451322,1834,8.989003958959074e-07
1720549232.7701347,1835,8.978826144812047e-07
1720549360.610656,1836,9.069859174815065e-07
1720549490.5651882,1837,9.0715639089467e-07
1720549872.9921148,1840,9.000725640362361e-07
1720550000.045113,1841,9.001997227642278e-07
1720550126.7873824,1842,9.006863592730951e-07
1720550379.7822976,1844,8.996610176836839e-07
1720550508.243381,1845,9.054563747667999e-07
1720550634.2217433,1846,9.009287396111176e-07
1720550887.6115758,1848,9.018430660034937e-07
1720551015.148732,1849,9.021875939652091e-07
1720551397.730331,1852,8.996183282761194e-07
1720551524.9887667,1853,8.982163990367553e-07
1720551779.5554802,1855,9.005041192722274e-07
1720552037.9707723,1857,9.028992167259275e-07
1720552166.9026294,1858,8.95819312063395e-07
1720552296.1140952,1859,9.011547490445082e-07
1720553199.9190881,1866,8.968350471150188e-07
1720553328.3767226,1867,8.970386033979594e-07
1720553457.1662385,1868,9.026238672049658e-07
1720553586.2110841,1869,9.019966569212556e-07
1720554356.951913,1875,8.927959811444452e-07
1720554486.5249639,1876,9.057704914994247e-07
1720554617.5192668,1877,8.967527946879272e-07
1720554748.5795054,1878,8.960951163317077e-07
1720554879.3077228,1879,8.937279858400871e-07
1720555138.303497,1881,8.978306595963659e-07
1720555528.0893862,1884,8.95920607035805e-07
1720555917.0601878,1887,8.956500323620276e-07
1720556430.5719242,1891,9.02103522548714e-07
1720556559.665276,1892,8.897466159396572e-07
1720556688.915398,1893,8.972746741164883e-07
1720556818.1888826,1894,8.940999691731122e-07
1720557203.307872,1897,9.046757440955844e-07
1720557331.75877,1898,8.929491741582751e-07
1720557846.3925512,1902,8.965383813119843e-07
1720558233.3654187,1905,8.948559298005421e-07
1720558361.9347064,1906,8.954417580753216e-07
1720558747.3616807,1909,8.956073429544631e-07
1720558875.9682372,1910,8.747686024435097e-07
1720559006.1488292,1911,8.767223107497557e-07
1720559135.8015413,1912,8.745233799345442e-07
1720559264.818972,1913,8.761684853197949e-07
1720559646.9763021,1916,8.770349495534902e-07
1720559776.3836591,1917,8.806926530269266e-07
1720559906.0504048,1918,8.732347964723886e-07
1720560035.0375645,1919,8.735624987821211e-07
1720560550.4691746,1923,8.74216766533209e-07
1720560677.1152008,1924,8.750877213969943e-07
1720560805.3483384,1925,8.765886150285951e-07
1720561188.823345,1928,8.761896310716111e-07
1720561443.8119674,1930,8.758634066907689e-07
1720561573.46755,1931,8.760625291870383e-07
1720561703.11273,1932,8.761639946897049e-07
1720561960.577917,1934,8.807188009996025e-07
1720562090.4179387,1935,8.776974596003129e-07
1720562219.6352348,1936,8.808762004264281e-07
1720562477.1554377,1938,8.784915053183795e-07
1720562607.0613277,1939,8.751690074859653e-07
1720563252.5327556,1944,8.731556704333343e-07
1720563512.3504899,1946,8.706554694981605e-07
1720563641.7208507,1947,8.746025628170173e-07
1720563900.1949046,1949,8.798305657364835e-07
1720564291.7421565,1952,8.748779123379791e-07
1720564551.4748163,1954,8.799769375400501e-07
1720564681.8012354,1955,8.752971325520775e-07
1720564811.1221366,1956,8.778167170930828e-07
1720565070.0538185,1958,8.769506507633196e-07
1720565327.05205,1960,8.782006943874876e-07
1720565454.835161,1961,8.749343578529079e-07
1720565582.9883811,1962,8.776748927630251e-07
1720566096.6110392,1966,8.755200155974308e-07
1720566225.4906173,1967,8.740826160646975e-07
1720566481.578326,1969,8.751354130254185e-07
1720566735.8173578,1971,8.778689561950159e-07
1720567375.962313,1976,8.72808243457257e-07
1720567888.618374,1980,8.737604275665944e-07
1720568016.5039163,1981,8.759116667533817e-07
1720568144.7282572,1982,8.757373848311545e-07
1720568273.6428807,1983,8.778095548223064e-07
1720569814.5874376,1995,8.726497640054731e-07
1720570069.6386893,1997,8.731949492357671e-07
1720570325.8550968,1999,8.715915100765415e-07
1720570582.378523,2001,8.768284942561877e-07
1720570710.150718,2002,8.772035471338313e-07
1720570836.9291184,2003,8.723907285457244e-07
1720570964.6302187,2004,8.789234016148839e-07
1720571091.8968654,2005,8.736584504731582e-07
1720571221.032998,2006,8.763893220020691e-07
1720571348.333588,2007,8.731867637834512e-07
1720571476.3515258,2008,8.735304959373025e-07
1720571603.0195403,2009,8.746144430915592e-07
1720571730.4491818,2010,8.74821580509888e-07
1720571859.0852256,2011,8.70472717906523e-07
1720572113.49524,2013,8.781798328527657e-07
1720572240.4137902,2014,8.732683909329353e-07
1720572368.9700007,2015,8.747941819819971e-07
1720572622.9720044,2017,8.743415378376085e-07
1720572880.3820088,2019,8.752995768190885e-07
1720573264.4227521,2022,8.798549515631748e-07
1720573648.8859096,2025,8.724551321392937e-07
1720573908.4566534,2027,8.701811680111859e-07
1720574038.6196089,2028,8.765795769249962e-07
1720574294.3011029,2030,8.713023476047965e-07
1720574665.1268237,2033,8.736573704481998e-07
1720574913.8934922,2035,8.770577437644533e-07
1720575045.1619196,2036,8.719096058484865e-07
1720575307.4397817,2038,8.710037491255207e-07
1720575564.8458617,2040,8.749848348088562e-07
1720575693.4977293,2041,8.738464316593308e-07
1720575823.3737557,2042,8.71684790126892e-07
1720576080.3186412,2044,8.739983172745269e-07
1720576209.6883128,2045,8.709573080523114e-07
1720576469.9115365,2047,8.718843105270935e-07
1720576600.2964416,2048,8.7386393943234e-07
1720576859.0058486,2050,8.703314620106539e-07
1720576988.316818,2051,8.729415981179045e-07
1720578019.2398827,2059,8.744207207200816e-07
1720578148.3391063,2060,8.728601983420958e-07
1720578405.0669992,2062,8.769665669206006e-07
1720578533.8093922,2063,8.758150329413183e-07
1720579048.156206,2067,8.715632020539488e-07
1720579567.289857,2071,8.633743391328608e-07
